ID,DrillID,Depth,TestsTypeID,Value
862,0,12.39,3.0,96.94
863,0,12.405,3.0,91.97
864,0,12.42,3.0,96.48
865,0,12.436,3.0,95.24
866,0,12.451,3.0,94.12
867,0,12.466,3.0,93.06
868,0,12.481,3.0,86.03
869,0,12.49475,2.0,6439.881809
870,0,12.497,3.0,88.52
871,0,12.512,3.0,84.76
872,0,12.527,3.0,84.38
873,0,12.542,3.0,89.19
874,0,12.558,3.0,86.59
875,0,12.573,3.0,93.3
876,0,12.588,3.0,104.65
877,0,12.603,3.0,98.82
878,0,12.619,3.0,89.91
879,0,12.634,3.0,96.46
880,0,12.649,3.0,90.23
881,0,12.664,3.0,90.11
882,0,12.68,3.0,88.06
883,0,12.695,3.0,84.03
884,0,12.71,3.0,91.01
885,0,12.725,3.0,99.01
886,0,12.741,3.0,92.0
887,0,12.756,3.0,87.0
888,0,12.771,3.0,87.5
889,0,12.786,3.0,84.75
890,0,12.7995,2.0,2723.624244
891,0,12.801,3.0,85.88
892,0,12.817,3.0,84.94
893,0,12.832,3.0,83.47
894,0,12.847,3.0,81.73
895,0,12.862,3.0,86.87
896,0,12.878,3.0,88.43
897,0,12.893,3.0,85.72
898,0,12.908,3.0,84.36
899,0,12.923,3.0,87.68
900,0,12.939,3.0,88.34
901,0,12.954,3.0,90.67
902,0,12.969,3.0,95.83
903,0,12.984,3.0,102.92
904,0,13.0,3.0,106.46
905,0,13.015,3.0,89.73
906,0,13.03,3.0,90.36
907,0,13.045,3.0,108.18
908,0,13.061,3.0,104.09
909,0,13.076,3.0,108.55
910,0,13.091,3.0,121.77
911,0,13.10425,2.0,115.8643462
912,0,13.106,3.0,133.39
913,0,13.122,3.0,152.69
914,0,13.137,3.0,141.35
915,0,13.152,3.0,133.67
916,0,13.167,3.0,129.84
917,0,13.182,3.0,119.42
918,0,13.198,3.0,114.71
919,0,13.213,3.0,116.35
920,0,13.228,3.0,123.68
921,0,13.243,3.0,127.84
922,0,13.259,3.0,122.92
923,0,13.274,3.0,132.96
924,0,13.289,3.0,129.98
925,0,13.304,3.0,139.49
926,0,13.32,3.0,133.24
927,0,13.335,3.0,137.62
928,0,13.35,3.0,132.81
929,0,13.365,3.0,130.41
930,0,13.381,3.0,128.7
931,0,13.396,3.0,131.35
932,0,13.409,2.0,2892.149036
933,0,13.411,3.0,136.68
934,0,13.426,3.0,143.34
935,0,13.442,3.0,149.17
936,0,13.457,3.0,145.58
937,0,13.472,3.0,142.79
938,0,13.487,3.0,138.9
939,0,13.503,3.0,129.95
940,0,13.518,3.0,115.97
941,0,13.533,3.0,107.49
942,0,13.548,3.0,104.24
943,0,13.563,3.0,95.62
944,0,13.579,3.0,94.31
945,0,13.594,3.0,90.66
946,0,13.609,3.0,96.33
947,0,13.624,3.0,90.66
948,0,13.64,3.0,94.83
949,0,13.655,3.0,96.42
950,0,13.67,3.0,93.71
951,0,13.685,3.0,98.35
952,0,13.701,3.0,100.18
953,0,13.71375,2.0,425.4410457
954,0,13.716,3.0,101.09
955,0,13.731,3.0,103.54
956,0,13.746,3.0,96.27
957,0,13.762,3.0,91.14
958,0,13.777,3.0,90.57
959,0,13.792,3.0,95.28
960,0,13.807,3.0,95.64
961,0,13.823,3.0,99.32
962,0,13.838,3.0,95.16
963,0,13.85,2.0,1366.818032
964,0,13.853,3.0,100.08
965,0,13.868,3.0,95.54
966,0,13.884,3.0,97.27
967,0,13.899,3.0,89.14
968,0,13.914,3.0,101.07
969,0,13.929,3.0,109.53
970,0,13.944,3.0,104.27
971,0,13.96,3.0,95.13
972,0,13.975,3.0,104.57
973,0,13.99,3.0,106.78
974,0,14.005,3.0,109.39
975,0,14.021,3.0,118.2
976,0,14.036,3.0,116.1
977,0,14.051,3.0,125.55
978,0,14.066,3.0,123.27
979,0,14.082,3.0,120.64
980,0,14.097,3.0,108.82
981,0,14.112,3.0,111.41
982,1,0.0,3.0,1.02
983,1,0.015,3.0,1.01
984,1,0.03,3.0,1.01
985,1,0.046,3.0,1.0
986,1,0.061,3.0,1.0
987,1,0.076,3.0,1.0
988,1,0.091,3.0,1.0
989,1,0.107,3.0,0.5
990,1,0.122,3.0,0.75
991,1,0.137,3.0,0.38
992,1,0.152,3.0,0.19
993,1,0.168,3.0,0.59
994,1,0.183,3.0,2.3
995,1,0.198,3.0,1.65
996,1,0.204416667,2.0,315.8530528
997,1,0.213,3.0,1.82
998,1,0.229,3.0,2.91
999,1,0.244,3.0,2.96
1000,1,0.259,3.0,2.48
1001,1,0.274,3.0,1.74
1002,1,0.29,3.0,1.37
1003,1,0.305,3.0,0.68
1004,1,0.32,3.0,4.84
1005,1,0.335,3.0,2.92
1006,1,0.351,3.0,1.96
1007,1,0.366,3.0,1.48
1008,1,0.381,3.0,1.24
1009,1,0.396,3.0,1.62
1010,1,0.411,3.0,2.31
1011,1,0.427,3.0,2.66
1012,1,0.442,3.0,2.33
1013,1,0.457,3.0,2.16
1014,1,0.472,3.0,8.58
1015,1,0.488,3.0,97.29
1016,1,0.503,3.0,101.65
1017,1,0.509166667,2.0,260.2041203
1018,1,0.518,3.0,104.32
1019,1,0.533,3.0,103.16
1020,1,0.549,3.0,90.08
1021,1,0.564,3.0,110.54
1022,1,0.579,3.0,103.27
1023,1,0.594,3.0,102.64
1024,1,0.61,3.0,122.32
1025,1,0.625,3.0,123.66
1026,1,0.64,3.0,114.83
1027,1,0.655,3.0,113.41
1028,1,0.671,3.0,99.21
1029,1,0.686,3.0,104.1
1030,1,0.701,3.0,115.55
1031,1,0.716,3.0,126.78
1032,1,0.732,3.0,131.39
1033,1,0.747,3.0,144.69
1034,1,0.762,3.0,133.85
1035,1,0.777,3.0,123.92
1036,1,0.792,3.0,139.46
1037,1,0.808,3.0,175.23
1038,1,0.813916667,2.0,373.4556199
1039,1,0.823,3.0,171.12
1040,1,0.838,3.0,154.06
1041,1,0.853,3.0,168.53
1042,1,0.869,3.0,187.26
1043,1,0.884,3.0,158.13
1044,1,0.899,3.0,145.07
1045,1,0.914,3.0,160.03
1046,1,0.93,3.0,157.52
1047,1,0.945,3.0,158.26
1048,1,0.96,3.0,143.63
1049,1,0.975,3.0,128.31
1050,1,0.991,3.0,97.66
1051,1,1.006,3.0,121.83
1052,1,1.021,3.0,120.91
1053,1,1.036,3.0,111.46
1054,1,1.052,3.0,114.23
1055,1,1.067,3.0,103.11
1056,1,1.082,3.0,97.56
1057,1,1.097,3.0,94.28
1058,1,1.113,3.0,82.64
1059,1,1.118666667,2.0,478.0603594
1060,1,1.128,3.0,83.82
1061,1,1.143,3.0,85.91
1062,1,1.158,3.0,91.95
1063,1,1.173,3.0,96.98
1064,1,1.189,3.0,90.49
1065,1,1.204,3.0,73.24
1066,1,1.219,3.0,72.12
1067,1,1.234,3.0,58.06
1068,1,1.25,3.0,55.53
1069,1,1.265,3.0,52.77
1070,1,1.28,3.0,72.38
1071,1,1.295,3.0,67.69
1072,1,1.311,3.0,97.35
1073,1,1.326,3.0,90.17
1074,1,1.341,3.0,134.59
1075,1,1.356,3.0,106.79
1076,1,1.372,3.0,97.9
1077,1,1.387,3.0,99.95
1078,1,1.402,3.0,98.47
1079,1,1.417,3.0,93.74
1080,1,1.423416667,2.0,374.2960625
1081,1,1.433,3.0,92.37
1082,1,1.448,3.0,87.18
1083,1,1.463,3.0,82.59
1084,1,1.478,3.0,78.3
1085,1,1.494,3.0,76.15
1086,1,1.509,3.0,75.07
1087,1,1.524,3.0,75.04
1088,1,1.539,3.0,74.52
1089,1,1.554,3.0,73.26
1090,1,1.57,3.0,72.63
1091,1,1.585,3.0,71.31
1092,1,1.6,3.0,69.66
1093,1,1.615,3.0,69.33
1094,1,1.631,3.0,70.66
1095,1,1.646,3.0,70.33
1096,1,1.66,0.0,0.000631534
1097,1,1.661,3.0,69.17
1098,1,1.676,3.0,56.08
1099,1,1.692,3.0,76.54
1100,1,1.707,3.0,106.77
1101,1,1.722,3.0,102.39
1102,1,1.728166667,2.0,164.8150053
1103,1,1.737,3.0,98.69
1104,1,1.753,3.0,93.35
1105,1,1.768,3.0,85.67
1106,1,1.783,3.0,61.84
1107,1,1.798,3.0,32.92
1108,1,1.814,3.0,40.46
1109,1,1.829,3.0,25.73
1110,1,1.844,3.0,13.36
1111,1,1.859,3.0,23.68
1112,1,1.875,3.0,12.34
1113,1,1.89,3.0,7.17
1114,1,1.905,3.0,4.09
1115,1,1.92,3.0,2.54
1116,1,1.935,3.0,1.77
1117,1,1.951,3.0,1.89
1118,1,1.966,3.0,2.44
1119,1,1.981,3.0,2.72
1120,1,1.996,3.0,8.86
1121,1,2.012,3.0,8.43
1122,1,2.027,3.0,7.22
1123,1,2.032916667,2.0,190.53021
1124,1,2.042,3.0,7.61
1125,1,2.057,3.0,7.8
1126,1,2.073,3.0,7.9
1127,1,2.088,3.0,9.95
1128,1,2.103,3.0,9.98
1129,1,2.118,3.0,11.99
1130,1,2.134,3.0,12.99
1131,1,2.149,3.0,11.5
1132,1,2.164,3.0,10.75
1133,1,2.17,0.0,2.31e-05
1134,1,2.179,3.0,10.37
1135,1,2.195,3.0,9.69
1136,1,2.21,3.0,8.84
1137,1,2.225,3.0,8.42
1138,1,2.24,3.0,12.21
1139,1,2.256,3.0,17.11
1140,1,2.271,3.0,20.05
1141,1,2.286,3.0,89.53
1142,1,2.301,3.0,108.76
1143,1,2.316,3.0,109.88
1144,1,2.332,3.0,59.44
1145,1,2.337666667,2.0,179.6448495
1146,1,2.347,3.0,34.72
1147,1,2.362,3.0,24.86
1148,1,2.377,3.0,18.93
1149,1,2.393,3.0,16.47
1150,1,2.408,3.0,19.23
1151,1,2.423,3.0,23.12
1152,1,2.438,3.0,21.56
1153,1,2.454,3.0,21.28
1154,1,2.469,3.0,23.64
1155,1,2.484,3.0,25.32
1156,1,2.499,3.0,25.66
1157,1,2.515,3.0,18.33
1158,1,2.53,3.0,17.16
1159,1,2.545,3.0,47.08
1160,1,2.56,3.0,30.54
1161,1,2.576,3.0,21.77
1162,1,2.591,3.0,19.89
1163,1,2.606,3.0,17.94
1164,1,2.621,3.0,18.97
1165,1,2.637,3.0,40.99
1166,1,2.642416667,2.0,0.548566413
1167,1,2.652,3.0,81.99
1168,1,2.667,3.0,92.5
1169,1,2.682,3.0,67.25
1170,1,2.697,3.0,52.12
1171,1,2.713,3.0,37.56
1172,1,2.728,3.0,27.28
1173,1,2.743,3.0,35.14
1174,1,2.758,3.0,27.07
1175,1,2.774,3.0,22.54
1176,1,2.789,3.0,18.77
1177,1,2.804,3.0,16.88
1178,1,2.819,3.0,24.44
1179,1,2.82,0.0,0.000416148
1180,1,2.835,3.0,31.72
1181,1,2.85,3.0,31.86
1182,1,2.865,3.0,61.93
1183,1,2.88,3.0,107.97
1184,1,2.896,3.0,113.48
1185,1,2.911,3.0,101.24
1186,1,2.926,3.0,106.62
1187,1,2.941,3.0,62.31
1188,1,2.947166667,2.0,24.55599232
1189,1,2.957,3.0,36.16
1190,1,2.972,3.0,25.08
1191,1,2.987,3.0,25.04
1192,1,3.002,3.0,20.02
1193,1,3.018,3.0,19.51
1194,1,3.033,3.0,12.25
1195,1,3.048,3.0,9.13
1196,1,3.063,3.0,12.06
1197,1,3.078,3.0,7.53
1198,1,3.094,3.0,15.77
1199,1,3.109,3.0,8.88
1200,1,3.124,3.0,5.44
1201,1,3.139,3.0,3.72
1202,1,3.155,3.0,2.36
1203,1,3.17,3.0,1.68
1204,1,3.185,3.0,73.84
1205,1,3.2,3.0,143.92
1206,1,3.216,3.0,95.46
1207,1,3.231,3.0,52.23
1208,1,3.246,3.0,30.12
1209,1,3.251916667,2.0,10.09544787
1210,1,3.261,3.0,51.56
1211,1,3.277,3.0,30.78
1212,1,3.292,3.0,28.89
1213,1,3.307,3.0,17.44
1214,1,3.322,3.0,12.22
1215,1,3.338,3.0,6.61
1216,1,3.353,3.0,3.81
1217,1,3.368,3.0,4.4
1218,1,3.383,3.0,3.2
1219,1,3.399,3.0,2.6
1220,1,3.414,3.0,2.8
1221,1,3.42,0.0,0.000421148
1222,1,3.429,3.0,2.4
1223,1,3.444,3.0,1.7
1224,1,3.459,3.0,1.35
1225,1,3.475,3.0,2.18
1226,1,3.49,3.0,2.09
1227,1,3.505,3.0,2.04
1228,1,3.52,3.0,3.52
1229,1,3.536,3.0,18.76
1230,1,3.551,3.0,11.38
1231,1,3.556666667,2.0,85.02821954
1232,1,3.566,3.0,7.19
1233,1,3.581,3.0,4.6
1234,1,3.597,3.0,8.8
1235,1,3.612,3.0,6.9
1236,1,3.627,3.0,5.45
1237,1,3.642,3.0,6.22
1238,1,3.658,3.0,4.11
1239,1,3.673,3.0,3.06
1240,1,3.688,3.0,2.03
1241,1,3.703,3.0,2.01
1242,1,3.719,3.0,2.01
1243,1,3.734,3.0,1.5
1244,1,3.749,3.0,1.25
1245,1,3.764,3.0,1.63
1246,1,3.78,3.0,1.31
1247,1,3.795,3.0,1.16
1248,1,3.81,3.0,1.08
1249,1,3.825,3.0,1.04
1250,1,3.84,3.0,1.52
1251,1,3.856,3.0,1.26
1252,1,3.861416667,2.0,381.6493008
1253,1,3.871,3.0,1.63
1254,1,3.886,3.0,1.81
1255,1,3.901,3.0,1.41
1256,1,3.917,3.0,1.2
1257,1,3.932,3.0,1.1
1258,1,3.947,3.0,1.05
1259,1,3.962,3.0,1.53
1260,1,3.978,3.0,1.26
1261,1,3.993,3.0,1.63
1262,1,4.0,0.0,0.004445851
1263,1,4.008,3.0,1.32
1264,1,4.023,3.0,1.16
1265,1,4.039,3.0,1.08
1266,1,4.054,3.0,1.54
1267,1,4.069,3.0,1.27
1268,1,4.084,3.0,1.63
1269,1,4.1,3.0,1.82
1270,1,4.115,3.0,1.91
1271,1,4.13,3.0,1.95
1272,1,4.145,3.0,1.98
1273,1,4.161,3.0,2.49
1274,1,4.166166667,2.0,108.947891
1275,1,4.176,3.0,2.24
1276,1,4.191,3.0,8.12
1277,1,4.206,3.0,5.06
1278,1,4.221,3.0,3.53
1279,1,4.237,3.0,2.27
1280,1,4.252,3.0,2.13
1281,1,4.267,3.0,2.07
1282,1,4.282,3.0,2.03
1283,1,4.298,3.0,1.52
1284,1,4.313,3.0,1.26
1285,1,4.328,3.0,1.63
1286,1,4.343,3.0,1.81
1287,1,4.359,3.0,1.91
1288,1,4.374,3.0,1.95
1289,1,4.389,3.0,1.48
1290,1,4.404,3.0,1.74
1291,1,4.42,3.0,1.37
1292,1,4.435,3.0,1.18
1293,1,4.45,3.0,1.59
1294,1,4.465,3.0,2.3
1295,1,4.470916667,2.0,31.87161816
1296,1,4.481,3.0,2.15
1297,1,4.496,3.0,3.07
1298,1,4.511,3.0,3.04
1299,1,4.526,3.0,2.52
1300,1,4.542,3.0,1.76
1301,1,4.557,3.0,1.88
1302,1,4.572,3.0,1.44
1303,1,4.587,3.0,1.72
1304,1,4.602,3.0,1.36
1305,1,4.61,0.0,0.000723544
1306,1,4.618,3.0,1.18
1307,1,4.633,3.0,1.09
1308,1,4.648,3.0,0.54
1309,1,4.663,3.0,0.77
1310,1,4.679,3.0,0.89
1311,1,4.694,3.0,0.94
1312,1,4.709,3.0,1.97
1313,1,4.724,3.0,2.99
1314,1,4.74,3.0,2.99
1315,1,4.755,3.0,3.0
1316,1,4.77,3.0,2.5
1317,1,4.775666667,2.0,143.1962086
1318,1,4.785,3.0,2.25
1319,1,4.801,3.0,2.62
1320,1,4.816,3.0,2.31
1321,1,4.831,3.0,3.16
1322,1,4.846,3.0,3.08
1323,1,4.862,3.0,2.54
1324,1,4.877,3.0,2.27
1325,1,4.892,3.0,2.63
1326,1,4.907,3.0,2.32
1327,1,4.923,3.0,3.66
1328,1,4.938,3.0,10.33
1329,1,4.953,3.0,7.16
1330,1,4.968,3.0,4.58
1331,1,4.983,3.0,2.79
1332,1,4.999,3.0,2.4
1333,1,5.014,3.0,1.7
1334,1,5.029,3.0,2.35
1335,1,5.044,3.0,3.17
1336,1,5.06,3.0,2.59
1337,1,5.075,3.0,1.79
1338,1,5.080416667,2.0,449.746693
1339,1,5.09,3.0,2.4
1340,1,5.105,3.0,2.2
1341,1,5.121,3.0,2.1
1342,1,5.136,3.0,2.05
1343,1,5.151,3.0,2.02
1344,1,5.166,3.0,2.01
1345,1,5.182,3.0,2.51
1346,1,5.197,3.0,2.25
1347,1,5.212,3.0,1.63
1348,1,5.227,3.0,1.81
1349,1,5.243,3.0,2.41
1350,1,5.258,3.0,2.7
1351,1,5.273,3.0,2.35
1352,1,5.288,3.0,2.18
1353,1,5.304,3.0,2.09
1354,1,5.319,3.0,1.54
1355,1,5.334,3.0,1.27
1356,1,5.349,3.0,2.14
1357,1,5.364,3.0,2.57
1358,1,5.38,3.0,3.28
1359,1,5.385166667,2.0,481.3531652
1360,1,5.395,3.0,2.64
1361,1,5.41,3.0,2.82
1362,1,5.425,3.0,2.91
1363,1,5.441,3.0,2.96
1364,1,5.456,3.0,2.98
1365,1,5.471,3.0,4.49
1366,1,5.486,3.0,9.24
1367,1,5.502,3.0,10.62
1368,1,5.517,3.0,7.81
1369,1,5.52,0.0,0.001504229
1370,1,5.532,3.0,6.91
1371,1,5.547,3.0,7.95
1372,1,5.563,3.0,6.48
1373,1,5.578,3.0,8.74
1374,1,5.593,3.0,5.37
1375,1,5.608,3.0,5.68
1376,1,5.624,3.0,14.34
1377,1,5.639,3.0,8.67
1378,1,5.654,3.0,5.34
1379,1,5.669,3.0,5.17
1380,1,5.685,3.0,3.08
1381,1,5.689916667,2.0,38.06190322
1382,1,5.7,3.0,13.04
1383,1,5.715,3.0,8.02
1384,1,5.73,3.0,5.51
1385,1,5.745,3.0,7.26
1386,1,5.761,3.0,4.13
1387,1,5.776,3.0,3.06
1388,1,5.791,3.0,2.53
1389,1,5.806,3.0,2.27
1390,1,5.822,3.0,2.13
1391,1,5.837,3.0,6.57
1392,1,5.852,3.0,6.78
1393,1,5.867,3.0,5.89
1394,1,5.883,3.0,5.95
1395,1,5.898,3.0,4.47
1396,1,5.913,3.0,3.24
1397,1,5.928,3.0,7.62
1398,1,5.944,3.0,6.31
1399,1,5.959,3.0,14.15
1400,1,5.974,3.0,16.08
1401,1,5.989,3.0,11.04
1402,1,5.994666667,2.0,763.3318975
1403,1,6.005,3.0,7.02
1404,1,6.02,3.0,19.51
1405,1,6.035,3.0,14.75
1406,1,6.05,3.0,9.88
1407,1,6.066,3.0,5.94
1408,1,6.081,3.0,3.47
1409,1,6.096,3.0,2.73
1410,1,6.111,3.0,2.37
1411,1,6.126,3.0,1.68
1412,1,6.142,3.0,3.84
1413,1,6.157,3.0,3.42
1414,1,6.172,3.0,2.71
1415,1,6.187,3.0,2.36
1416,1,6.203,3.0,2.18
1417,1,6.218,3.0,1.59
1418,1,6.233,3.0,13.79
1419,1,6.248,3.0,18.9
1420,1,6.264,3.0,13.45
1421,1,6.279,3.0,7.72
1422,1,6.294,3.0,12.86
1423,1,6.299416667,2.0,864.9289191
1424,1,6.309,3.0,8.93
1425,1,6.325,3.0,5.97
1426,1,6.34,3.0,5.48
1427,1,6.355,3.0,3.24
1428,1,6.37,3.0,10.62
1429,1,6.386,3.0,8.81
1430,1,6.401,3.0,5.91
1431,1,6.416,3.0,4.45
1432,1,6.431,3.0,3.23
1433,1,6.447,3.0,2.61
1434,1,6.462,3.0,10.81
1435,1,6.477,3.0,15.9
1436,1,6.492,3.0,12.95
1437,1,6.507,3.0,12.98
1438,1,6.523,3.0,15.49
1439,1,6.538,3.0,13.24
1440,1,6.553,3.0,43.62
1441,1,6.568,3.0,69.31
1442,1,6.584,3.0,65.66
1443,1,6.599,3.0,34.33
1444,1,6.6,0.0,0.002323519
1445,1,6.604166667,2.0,461.9062547
1446,1,6.614,3.0,18.16
1447,1,6.629,3.0,10.08
1448,1,6.645,3.0,6.04
1449,1,6.66,3.0,4.02
1450,1,6.675,3.0,3.51
1451,1,6.69,3.0,2.76
1452,1,6.706,3.0,2.88
1453,1,6.721,3.0,2.44
1454,1,6.736,3.0,2.22
1455,1,6.751,3.0,2.11
1456,1,6.767,3.0,1.55
1457,1,6.782,3.0,1.28
1458,1,6.797,3.0,1.64
1459,1,6.812,3.0,2.32
1460,1,6.828,3.0,1.66
1461,1,6.843,3.0,1.33
1462,1,6.858,3.0,1.16
1463,1,6.873,3.0,1.08
1464,1,6.888,3.0,1.04
1465,1,6.904,3.0,1.02
1466,1,6.908916667,2.0,155.596158
1467,1,6.919,3.0,1.01
1468,1,6.934,3.0,1.01
1469,1,6.949,3.0,1.0
1470,1,6.965,3.0,1.5
1471,1,6.98,3.0,1.75
1472,1,6.995,3.0,1.88
1473,1,7.01,3.0,1.44
1474,1,7.026,3.0,2.22
1475,1,7.041,3.0,2.11
1476,1,7.056,3.0,2.55
1477,1,7.071,3.0,2.78
1478,1,7.087,3.0,2.39
1479,1,7.102,3.0,3.19
1480,1,7.117,3.0,3.1
1481,1,7.132,3.0,5.05
1482,1,7.148,3.0,3.52
1483,1,7.163,3.0,2.76
1484,1,7.178,3.0,2.38
1485,1,7.193,3.0,2.69
1486,1,7.2,0.0,0.000500619
1487,1,7.208,3.0,1.85
1488,1,7.213666667,2.0,8.087410971
1489,1,7.224,3.0,1.42
1490,1,7.239,3.0,1.21
1491,1,7.254,3.0,1.61
1492,1,7.269,3.0,2.3
1493,1,7.285,3.0,2.15
1494,1,7.3,3.0,2.08
1495,1,7.315,3.0,1.54
1496,1,7.33,3.0,1.27
1497,1,7.346,3.0,1.13
1498,1,7.361,3.0,6.07
1499,1,7.376,3.0,5.53
1500,1,7.391,3.0,5.77
1501,1,7.407,3.0,6.88
1502,1,7.422,3.0,7.44
1503,1,7.437,3.0,7.22
1504,1,7.452,3.0,6.61
1505,1,7.468,3.0,5.81
1506,1,7.483,3.0,4.9
1507,1,7.498,3.0,5.95
1508,1,7.513,3.0,5.48
1509,1,7.518416667,2.0,51.44834605
1510,1,7.529,3.0,4.74
1511,1,7.544,3.0,7.37
1512,1,7.559,3.0,5.18
1513,1,7.574,3.0,4.59
1514,1,7.589,3.0,3.3
1515,1,7.605,3.0,2.65
1516,1,7.62,3.0,1.82
1517,1,7.635,3.0,2.91
1518,1,7.65,3.0,2.96
1519,1,7.666,3.0,2.98
1520,1,7.681,3.0,2.99
1521,1,7.696,3.0,3.49
1522,1,7.711,3.0,3.75
1523,1,7.727,3.0,3.37
1524,1,7.742,3.0,3.69
1525,1,7.757,3.0,3.84
1526,1,7.772,3.0,3.42
1527,1,7.788,3.0,3.71
1528,1,7.803,3.0,2.86
1529,1,7.818,3.0,2.43
1530,1,7.823166667,2.0,17.41322132
1531,1,7.833,3.0,2.71
1532,1,7.849,3.0,2.86
1533,1,7.864,3.0,2.43
1534,1,7.879,3.0,3.21
1535,1,7.894,3.0,2.61
1536,1,7.91,3.0,2.3
1537,1,7.925,3.0,3.15
1538,1,7.94,3.0,3.58
1539,1,7.955,3.0,2.79
1540,1,7.97,3.0,2.89
1541,1,7.986,3.0,2.45
1542,1,8.001,3.0,2.72
1543,1,8.016,3.0,2.86
1544,1,8.031,3.0,2.93
1545,1,8.047,3.0,2.47
1546,1,8.062,3.0,1.73
1547,1,8.077,3.0,1.87
1548,1,8.092,3.0,1.93
1549,1,8.108,3.0,1.97
1550,1,8.123,3.0,1.98
1551,1,8.127916667,2.0,2.515994537
1552,1,8.138,3.0,2.49
1553,1,8.153,3.0,2.25
1554,1,8.169,3.0,2.12
1555,1,8.184,3.0,2.06
1556,1,8.199,3.0,2.53
1557,1,8.214,3.0,2.27
1558,1,8.23,3.0,2.63
1559,1,8.245,3.0,2.82
1560,1,8.26,3.0,2.41
1561,1,8.275,3.0,2.2
1562,1,8.291,3.0,2.6
1563,1,8.306,3.0,2.3
1564,1,8.321,3.0,2.15
1565,1,8.336,3.0,1.58
1566,1,8.351,3.0,1.79
1567,1,8.367,3.0,1.89
1568,1,8.382,3.0,1.95
1569,1,8.397,3.0,1.97
1570,1,8.412,3.0,2.49
1571,1,8.428,3.0,2.74
1572,1,8.432666667,2.0,6.598724247
1573,1,8.443,3.0,2.37
1574,1,8.458,3.0,2.69
1575,1,8.473,3.0,2.84
1576,1,8.489,3.0,2.92
1577,1,8.504,3.0,2.96
1578,1,8.519,3.0,2.98
1579,1,8.534,3.0,2.49
1580,1,8.55,3.0,2.25
1581,1,8.565,3.0,2.12
1582,1,8.58,3.0,2.06
1583,1,8.595,3.0,2.53
1584,1,8.611,3.0,2.27
1585,1,8.626,3.0,2.13
1586,1,8.641,3.0,3.07
1587,1,8.656,3.0,3.53
1588,1,8.672,3.0,3.77
1589,1,8.687,3.0,3.88
1590,1,8.702,3.0,3.44
1591,1,8.717,3.0,4.22
1592,1,8.732,3.0,3.11
1593,1,8.737416667,2.0,6.174633154
1594,1,8.748,3.0,3.06
1595,1,8.763,3.0,2.53
1596,1,8.778,3.0,2.76
1597,1,8.793,3.0,2.38
1598,1,8.809,3.0,2.19
1599,1,8.824,3.0,2.1
1600,1,8.839,3.0,4.55
1601,1,8.854,3.0,3.77
1602,1,8.87,3.0,2.89
1603,1,8.885,3.0,2.44
1604,1,8.9,3.0,2.22
1605,1,8.915,3.0,6.61
1606,1,8.931,3.0,4.31
1607,1,8.946,3.0,3.15
1608,1,8.961,3.0,3.08
1609,1,8.976,3.0,3.54
1610,1,8.992,3.0,13.77
1611,1,9.007,3.0,8.38
1612,1,9.022,3.0,5.19
1613,1,9.037,3.0,3.6
1614,1,9.042166667,2.0,14.22238826
1615,1,9.053,3.0,2.8
1616,1,9.068,3.0,2.4
1617,1,9.083,3.0,2.2
1618,1,9.098,3.0,2.1
1619,1,9.113,3.0,2.05
1620,1,9.129,3.0,2.02
1621,1,9.144,3.0,2.01
1622,1,9.159,3.0,3.01
1623,1,9.174,3.0,2.5
1624,1,9.19,3.0,2.25
1625,1,9.205,3.0,2.13
1626,1,9.22,3.0,2.06
1627,1,9.235,3.0,2.03
1628,1,9.251,3.0,2.02
1629,1,9.266,3.0,2.01
1630,1,9.281,3.0,6.0
1631,1,9.296,3.0,4.0
1632,1,9.312,3.0,3.0
1633,1,9.327,3.0,2.5
1634,1,9.342,3.0,1.75
1635,1,9.346916667,2.0,50.7003086
1636,1,9.357,3.0,1.88
1637,1,9.373,3.0,2.44
1638,1,9.388,3.0,2.22
1639,1,9.403,3.0,14.61
1640,1,9.418,3.0,8.8
1641,1,9.434,3.0,4.9
1642,1,9.449,3.0,4.95
1643,1,9.464,3.0,3.48
1644,1,9.479,3.0,2.24
1645,1,9.494,3.0,2.12
1646,1,9.51,3.0,1.56
1647,1,9.525,3.0,1.78
1648,1,9.54,3.0,1.39
1649,1,9.555,3.0,1.69
1650,1,9.571,3.0,1.85
1651,1,9.586,3.0,2.92
1652,1,9.601,3.0,2.96
1653,1,9.616,3.0,3.48
1654,1,9.632,3.0,4.74
1655,1,9.647,3.0,5.37
1656,1,9.651666667,2.0,1107.751857
1657,1,9.662,3.0,5.19
1658,1,9.677,3.0,5.09
1659,1,9.693,3.0,5.55
1660,1,9.708,3.0,5.27
1661,1,9.723,3.0,5.14
1662,1,9.738,3.0,6.07
1663,1,9.754,3.0,6.03
1664,1,9.769,3.0,5.52
1665,1,9.784,3.0,5.26
1666,1,9.799,3.0,4.13
1667,1,9.814,3.0,4.56
1668,1,9.83,3.0,4.28
1669,1,9.845,3.0,6.14
1670,1,9.86,3.0,5.07
1671,1,9.875,3.0,5.54
1672,1,9.891,3.0,5.77
1673,1,9.906,3.0,5.38
1674,1,9.921,3.0,4.69
1675,1,9.936,3.0,4.35
1676,1,9.952,3.0,4.67
1677,1,9.956416667,2.0,6.659760249
1678,1,9.967,3.0,3.84
1679,1,9.982,3.0,2.92
1680,1,9.997,3.0,5.96
1681,1,10.013,3.0,6.98
